@relation 'low_csv-weka.filters.unsupervised.attribute.Remove-R1-3,5,17,19-22-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R2'

@attribute price numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute waterfront numeric
@attribute view numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute zipcode numeric

@data
319000,2010,10100,1,0,0,4,7,1110,900,98168
319000,1930,8336,2,0,0,3,8,1930,0,98031
319000,1730,36356,1.5,0,0,4,6,1730,0,98031
319000,1610,8544,2,0,0,5,7,1610,0,98038
319000,2360,8344,2,0,0,3,8,2360,0,98058
319000,780,8271,1,0,0,4,6,780,0,98115
319000,1390,12823,1,0,0,4,7,1390,0,98077
319000,960,8556,1,0,0,3,7,960,0,98034
319000,1800,9597,1,0,2,3,7,1200,600,98188
319000,2020,5100,2,0,0,3,7,2020,0,98023
319000,1480,1722,3,0,0,3,7,1480,0,98125
319000,1090,847,3,0,0,3,8,1090,0,98133
319450,2250,5472,1.5,0,0,5,7,1750,500,98002
319500,1190,8450,1,0,0,5,6,1190,0,98059
319500,2500,5100,1.5,0,0,4,7,1420,1080,98108
319500,2730,4962,2,0,0,3,8,2730,0,98002
319502,1610,38707,1,0,0,3,7,1610,0,98010
319900,2040,7580,2,0,2,3,8,2040,0,98092
319900,1140,20383,1,0,0,3,7,840,300,98045
319900,1380,9251,1,0,0,3,7,1380,0,98028
319900,2475,4276,2,0,0,3,7,2475,0,98002
319900,2475,4000,2,0,0,3,7,2475,0,98002
319950,2038,7643,2,0,0,3,8,2038,0,98092
319950,2020,7200,1.5,0,0,4,6,2020,0,98065
319950,1240,5500,1.5,0,0,3,6,1240,0,98118
319950,1710,11900,1,0,0,3,7,1070,640,98146
319950,1700,7000,2,0,0,3,7,1700,0,98038
319950,2240,7500,2,0,0,3,8,2240,0,98092
319950,2310,8045,1,0,0,4,7,1650,660,98058
319950,1070,5824,1,0,2,5,7,1070,0,98178
319950,1980,9907,2,0,0,3,8,1980,0,98022
319950,920,8341,1,0,0,3,7,920,0,98146
319950,1510,1245,3,0,0,3,7,1510,0,98133
319950,1280,819,2,0,0,3,8,1060,220,98103
319990,1890,10707,1,0,0,3,7,1890,0,98148
319990,1840,7326,1,0,0,5,7,1370,470,98031
319990,2120,5293,2,0,0,3,7,2120,0,98031
320000,2640,7500,1,0,0,3,8,1620,1020,98023
320000,1760,11180,1,0,0,4,8,1760,0,98059
320000,1550,7579,2,0,0,3,8,1550,0,98038
320000,1070,32633,1,0,0,4,6,1070,0,98059
320000,2680,7757,2,0,0,3,8,2680,0,98023
320000,1650,9380,1,0,0,5,7,1130,520,98058
320000,1240,1221,2,0,0,3,8,1050,190,98133
320000,1340,5175,1,0,0,3,7,940,400,98133
320000,2300,41900,1,0,0,4,8,1310,990,98168
320000,2280,7417,2,0,0,3,8,2280,0,98001
320000,2300,12000,1,0,0,3,8,1770,530,98133
320000,1580,6561,1,0,0,3,8,1200,380,98058
320000,1560,7552,1,0,0,4,6,910,650,98155
320000,1590,3480,2,0,0,3,7,1590,0,98056
320000,1660,6200,1,0,0,4,6,830,830,98108
320000,1530,2890,2,0,0,3,7,1530,0,98108
320000,710,5200,1,0,2,4,6,710,0,98126
320000,900,7620,1,0,0,3,7,900,0,98106
320000,1330,9540,1,0,0,4,7,1330,0,98077
320000,1780,6840,2,0,0,4,6,1780,0,98125
320000,1820,17600,1,0,0,5,7,1820,0,98059
320000,1920,7277,2,0,0,4,8,1920,0,98031
320000,2610,9077,1,0,0,4,8,1310,1300,98058
320000,2220,6811,1,0,0,4,7,1270,950,98056
320000,2190,7125,2,0,0,5,8,2190,0,98032
320000,950,5316,1,0,2,3,7,950,0,98126
320000,2130,6969,2,0,0,3,7,2130,0,98038
320000,1190,4120,1,0,0,3,6,1190,0,98118
320000,950,4000,1,0,0,3,6,950,0,98144
320000,2050,8424,2,0,0,4,8,2050,0,98022
320000,1880,7350,1,0,0,3,8,1390,490,98058
320000,1940,7040,2,0,0,3,8,1940,0,98092
320000,2570,4865,2,0,0,3,8,2570,0,98038
320000,1730,9520,1,0,0,4,7,1730,0,98059
320000,1550,34175,1.5,0,0,3,7,1550,0,98045
320000,1110,1200,3,0,0,3,8,1110,0,98103
320000,2000,9760,1,0,0,4,8,1400,600,98058
320000,1380,5820,1,0,0,3,7,1380,0,98117
320000,2110,13260,1,0,0,4,7,1290,820,98058
320000,2220,11646,1,0,0,3,7,1270,950,98028
320000,1060,5000,1,0,0,3,7,1060,0,98106
320000,2000,10374,2,0,1,4,7,2000,0,98023
320000,1110,10500,1,0,0,5,7,1110,0,98045
320000,1480,7225,1,0,0,4,7,1480,0,98056
320000,2190,9020,2,0,0,3,8,2190,0,98032
320000,1820,3120,1,0,0,3,7,1000,820,98118
320000,2110,6295,2,0,0,3,8,2110,0,98030
320000,1820,7381,1,0,0,5,7,1150,670,98058
320000,1140,3834,1.5,0,0,3,6,1140,0,98126
320000,1550,1827,2,0,0,3,8,1550,0,98106
320000,1640,3000,1,0,0,3,7,1000,640,98118
320000,2150,9163,1,0,0,3,8,1340,810,98003
320000,960,6180,1,0,0,4,6,960,0,98118
320000,1120,10576,1,0,0,4,7,1120,0,98077
320000,1610,1356,2,0,0,3,8,1240,370,98106
320000,1740,27350,1,0,0,4,5,1740,0,98059
320000,820,5400,1,0,0,3,6,820,0,98117
320000,860,5060,1.5,0,0,3,7,860,0,98133
320000,2630,8625,2,0,0,3,8,2630,0,98032
320000,1880,10758,1,0,0,5,6,940,940,98059
320000,1520,8870,1.5,0,0,4,7,1520,0,98155
320000,1100,11824,1,0,0,4,7,1100,0,98006
320000,2320,7800,1,0,0,4,7,1160,1160,98168
320000,2020,8474,1,0,0,5,7,1010,1010,98058
320000,1100,8281,1,0,0,4,7,1100,0,98155
320000,1490,7111,2,0,0,3,7,1490,0,98065
320000,2970,7000,1,0,0,3,8,1810,1160,98023
320000,3490,5000,2,0,0,3,8,3490,0,98042
320000,1510,30185,1.5,0,0,3,7,1510,0,98058
320000,1250,8636,1,0,0,5,7,1250,0,98059
320000,1270,7400,1,0,2,4,7,1270,0,98056
320000,2000,10051,2,0,0,3,7,2000,0,98038
320000,1680,4584,2,0,0,3,7,1680,0,98056
320000,1650,7047,2,0,0,3,7,1650,0,98038
320000,1400,9087,1,0,0,3,7,1400,0,98133
320000,1630,5000,1,0,0,3,7,930,700,98108
320000,1890,43560,1,0,0,4,8,1890,0,98092
320000,850,8400,1,0,0,4,6,850,0,98166
320000,1710,10480,1.5,0,0,4,6,1710,0,98059
320000,1330,5850,1,0,0,3,7,930,400,98108
320000,1120,5329,1,0,1,3,6,750,370,98126
320000,1490,10132,1,0,0,4,6,1490,0,98059
320000,1210,7040,1,0,0,3,7,1210,0,98155
320000,2410,10763,1,0,0,5,7,1310,1100,98188
320000,3020,21441,1,0,0,4,8,1510,1510,98042
320000,2130,9653,1,0,0,3,7,1500,630,98031
320000,3130,5200,2,0,0,3,7,3130,0,98042
320000,2070,7007,2,0,0,3,7,2070,0,98031
320000,1370,9900,1,0,0,4,7,1370,0,98003
320000,1230,7492,1,0,0,3,7,1230,0,98155
320000,1802,11225,1,0,0,3,7,1802,0,98125
320000,1310,137214,1.5,0,0,4,7,1310,0,98198
320000,1960,11931,1,0,0,3,7,980,980,98118
320000,1460,7200,1.5,0,0,4,7,1460,0,98155
320000,1260,9600,1,0,0,3,7,1260,0,98045
320000,2310,7490,2,0,0,3,8,2310,0,98055
320000,1420,1716,2,0,0,3,7,1050,370,98155
320000,998,844,2,0,0,3,7,798,200,98117
320000,1400,9000,1,0,0,5,7,1400,0,98059
320000,2223,5780,2,0,0,3,8,2223,0,98042
320000,2300,3825,2,0,0,3,7,2300,0,98042
320000,1820,1855,2,0,0,3,8,1570,250,98166
320000,1970,4558,2,0,0,3,8,1970,0,98038
320000,1530,1602,2,0,0,3,8,1140,390,98106
320000,1200,1400,3,0,0,3,8,1200,0,98133
320000,1480,1192,2,0,0,3,8,1180,300,98106
320000,1450,1387,2,0,0,3,8,1180,270,98106
320000,1790,66250,1.5,0,0,3,7,1790,0,98014
320600,1220,7620,1,0,0,3,6,720,500,98166
320900,2200,8500,1,0,0,4,7,1400,800,98010
320900,1770,7251,1,0,0,4,8,1770,0,98031
321000,3030,7000,1,0,0,4,7,1540,1490,98032
321000,2430,5366,2,0,0,3,8,2430,0,98092
321000,2020,4183,2,0,0,3,7,2020,0,98038
321000,2014,4500,2,0,0,3,7,2014,0,98001
321000,1830,9601,2,0,0,3,7,1830,0,98038
321000,1300,18836,1,0,0,4,7,1300,0,98056
321000,1290,9526,1.5,0,0,3,7,1290,0,98034
321000,1800,4500,2,0,0,4,8,1800,0,98031
321000,1347,1292,3,0,0,3,7,1347,0,98125
321027,2820,16770,1,0,0,4,8,1920,900,98023
321500,1930,6228,2,0,0,3,8,1930,0,98030
321500,2620,5457,2,0,0,3,8,2620,0,98001
321500,730,1942,1,0,0,3,7,730,0,98144
321950,860,1277,2,0,0,3,7,860,0,98144
322000,1230,9660,1,0,0,3,7,1230,0,98053
322000,1510,8400,1,0,0,2,7,980,530,98045
322000,1760,43575,1,0,0,3,7,1160,600,98010
322000,960,10181,1,0,0,3,7,960,0,98034
322000,1940,10200,1,0,0,3,7,1360,580,98188
322000,1380,1225,3,0,0,3,7,1380,0,98133
322000,2280,7200,2,0,0,3,8,2280,0,98030
322000,1750,68841,1,0,0,3,7,1750,0,98058
322000,1400,18002,1,0,0,3,6,1400,0,98019
322000,1950,4553,2,0,0,3,7,1950,0,98056
322000,1380,5864,1,0,0,3,7,790,590,98133
322000,2200,12231,1,0,0,4,7,1250,950,98056
322200,2010,19000,2,0,0,4,8,2010,0,98042
322400,1710,15844,1,0,0,4,8,1710,0,98059
322500,2060,6659,1,0,0,3,7,1280,780,98058
322500,1820,6753,2,0,0,3,7,1820,0,98038
322500,1020,13504,1,0,0,5,7,1020,0,98056
322500,1940,7107,2,0,0,3,7,1940,0,98038
322500,2140,9377,2,0,0,4,8,2140,0,98092
322500,1160,9750,1,0,0,3,7,1160,0,98077
322500,1190,6445,1,0,0,3,7,1190,0,98056
322500,1130,8184,1,0,0,3,6,1130,0,98155
322500,1350,14200,1,0,0,3,7,1350,0,98019
322968,1890,9600,1,0,0,4,7,1890,0,98028
323000,1890,6560,2,0,0,3,7,1890,0,98038
323000,1290,12231,1,0,0,3,7,1290,0,98072
323000,2100,14850,1,0,0,4,7,2100,0,98042
323000,880,1712,2,0,0,4,7,880,0,98199
323000,1310,9690,1,0,0,4,7,1310,0,98011
323000,2230,50094,1,0,2,4,7,1330,900,98092
323000,2500,13034,1,0,0,3,7,1300,1200,98092
323000,1910,8329,1,0,0,3,8,1910,0,98022
323000,1590,7759,2,0,0,4,7,1590,0,98065
323000,1970,7213,1,0,0,3,8,1170,800,98058
323000,1440,8114,1,0,0,4,7,1440,0,98155
323000,1830,12500,1,0,1,3,7,1200,630,98178
323000,2000,9083,2,0,0,4,7,2000,0,98038
323000,1830,6925,1,0,0,4,8,1830,0,98058
323000,1720,7110,1,0,0,3,8,1720,0,98106
323000,1950,15037,1,0,0,3,7,1950,0,98014
323400,2060,9138,1,0,0,3,8,1430,630,98092
323500,2240,11536,2,0,0,3,7,2240,0,98178
323800,2060,7658,2,0,0,3,8,2060,0,98023
324000,1750,7208,2,0,0,3,8,1750,0,98055
324000,1920,5322,2,0,0,3,8,1920,0,98031
324000,2110,7208,1,0,0,3,8,1170,940,98058
324000,1550,4411,2,0,0,3,7,1550,0,98019
324000,820,8370,1,0,0,4,7,820,0,98177
324000,1940,8347,2,0,0,3,8,1940,0,98042
324000,1160,7202,1,0,0,4,7,1160,0,98133
324000,1540,10931,1,0,3,3,7,1540,0,98045
324000,1070,6000,1,0,0,3,7,1070,0,98133
324000,998,904,2,0,0,3,7,798,200,98117
324360,2000,9669,2,0,0,4,8,2000,0,98022
324450,1420,16000,1,0,0,3,7,1420,0,98166
324500,1920,11340,1,0,0,4,7,1230,690,98023
324500,1300,6617,1,0,0,3,7,1300,0,98125
324500,1590,4108,2,0,0,3,7,1590,0,98056
324500,2110,3825,2,0,0,3,7,2110,0,98042
324500,1660,3990,2,0,0,3,7,1660,0,98118
324747,2060,4742,2,0,0,3,8,2060,0,98038
324800,1170,5043,1,0,0,3,6,880,290,98108
324888,2160,28750,2,0,0,4,8,2160,0,98092
324900,1880,7965,2,0,0,3,7,1880,0,98038
324900,2080,9740,2,0,0,3,8,2080,0,98092
324900,2010,7280,2,0,0,4,8,2010,0,98032
324950,1460,8710,1,0,0,3,7,1460,0,98166
324950,2641,8615,2,0,0,3,7,2641,0,98031
324950,1560,9600,1,0,0,3,7,1210,350,98188
324950,1150,9186,1,0,0,3,7,1150,0,98168
324950,1210,7440,1,0,0,3,7,1210,0,98155
324950,2320,9240,1,0,0,3,7,1160,1160,98178
324950,1210,7560,1,0,0,3,7,1210,0,98126
324950,1770,5000,2,0,0,3,7,1770,0,98038
324950,1040,7288,1,0,0,3,7,1040,0,98125
324950,2160,4800,2,0,0,4,7,1290,870,98055
324950,1230,1516,3,0,0,3,8,1230,0,98125
324950,1340,9750,1,0,0,4,7,890,450,98024
324950,1240,7500,1,0,0,4,7,1240,0,98074
324950,1643,14616,1,0,1,4,7,1643,0,98198
324950,2050,6720,1,0,2,3,7,1050,1000,98178
324950,2110,4178,2,0,0,3,7,2110,0,98042
324950,2229,5723,2,0,0,3,7,2229,0,98032
325000,1260,5612,1,0,0,4,7,1260,0,98034
325000,2220,16020,1,0,0,4,8,1780,440,98030
325000,1850,7324,2,0,0,3,8,1850,0,98042
325000,990,6750,1,0,0,4,6,990,0,98133
325000,1920,6862,1,0,2,3,7,1120,800,98118
325000,1060,5703,1,0,2,4,6,1060,0,98198
325000,1490,57381,1.5,0,0,4,5,1490,0,98092
325000,2610,7091,2,0,0,3,9,2610,0,98023
325000,1040,7541,1,0,0,3,6,1040,0,98133
325000,2963,5797,2,0,0,3,9,2963,0,98030
325000,1130,5070,1,0,0,4,7,1130,0,98146
325000,1890,9646,1,0,0,3,8,1890,0,98168
325000,2250,26337,1,0,0,3,8,2250,0,98092
325000,1480,97138,1.5,0,0,3,7,1480,0,98010
325000,1800,8518,2,0,0,3,7,1800,0,98030
325000,2540,4260,2,0,0,3,7,2540,0,98042
325000,950,4500,1,0,0,4,6,950,0,98118
325000,2630,3435,1.5,0,3,3,7,1640,990,98188
325000,1170,1638,2,0,0,3,8,1170,0,98133
325000,2260,5702,2,0,0,3,8,2260,0,98042
325000,1370,9993,1,0,0,3,6,1370,0,98028
325000,2550,4240,2,0,0,3,7,2550,0,98031
325000,1870,9825,1,0,0,4,7,1250,620,98045
325000,1890,6156,1,0,0,3,7,980,910,98106
325000,1950,12500,1,0,0,3,7,1330,620,98168
325000,1640,3844,1.5,0,0,4,7,1460,180,98133
325000,1790,27427,1,0,0,3,7,1130,660,98065
325000,1930,8458,2,0,0,3,7,1930,0,98038
325000,2080,6554,1,0,0,3,7,1040,1040,98118
325000,1410,8250,1,0,0,3,7,1410,0,98177
325000,1100,17817,1,0,0,3,7,620,480,98019
325000,1060,6050,1,0,0,3,7,940,120,98125
325000,1960,3543,2,0,0,3,7,1960,0,98056
325000,1880,6818,2,0,0,3,8,1880,0,98031
325000,2460,7620,1,0,0,3,7,1230,1230,98106
325000,2920,10573,1,0,0,4,7,2920,0,98055
325000,1600,7500,1,0,0,3,7,1600,0,98034
325000,1580,4698,2,0,0,3,7,1580,0,98038
325000,1050,9083,1,0,0,3,7,1050,0,98155
325000,2120,41325,1,0,0,4,7,1420,700,98092
325000,2220,6049,2,0,0,4,8,2220,0,98031
325000,1120,6236,1,0,0,4,6,1120,0,98155
325000,2130,12245,2,0,0,3,8,2130,0,98042
325000,2200,7719,2,0,0,3,8,2200,0,98030
325000,1960,8937,1,0,0,5,7,980,980,98188
325000,1570,3143,2,0,0,3,7,1570,0,98019
325000,1780,13095,1,0,0,4,9,1780,0,98042
325000,2000,7205,2,0,0,3,8,2000,0,98003
325000,2200,7000,1,0,0,4,7,1280,920,98058
325000,1060,7488,1,0,0,5,7,1060,0,98106
325000,2420,14862,1,0,0,3,8,1380,1040,98023
325000,1580,4007,2,0,0,3,7,1580,0,98019
325000,2450,49658,1,0,0,3,7,1770,680,98045
325000,1830,7585,2,0,0,4,8,1830,0,98042
325000,2130,6222,1,0,0,3,7,1300,830,98118
325000,2230,8500,2,0,0,3,8,2230,0,98022
325000,810,6827,1,0,0,3,6,810,0,98106
325000,1870,3480,2,0,0,3,7,1870,0,98056
325000,1310,2998,2,0,0,3,7,1310,0,98144
325000,410,8636,1,0,0,2,4,410,0,98146
325000,2090,7434,1,0,0,3,7,1090,1000,98146
325000,1590,8160,1,0,1,3,7,1090,500,98198
325000,1590,7936,1,0,0,3,7,1590,0,98106
325000,990,15120,1,0,0,4,6,990,0,98011
325000,2040,5472,2,0,0,3,8,2040,0,98092
325000,1890,7650,1,0,0,5,7,1890,0,98003
325000,1530,5684,1,0,0,3,7,1130,400,98108
325000,2090,9240,1,0,0,4,6,2090,0,98146
325000,1840,17286,1,0,0,4,7,1440,400,98030
325000,1160,11799,1,0,0,3,7,1160,0,98034
325000,1780,10622,1,0,0,4,7,900,880,98058
325000,1070,8750,1,0,0,3,7,1070,0,98055
325000,940,1222,2,0,0,3,7,860,80,98125
325000,2400,7904,1,0,0,3,7,1450,950,98188
325000,1870,7700,1,0,0,3,8,1870,0,98055
325000,970,5000,1,0,0,3,7,970,0,98034
325000,2110,6838,2,0,0,4,8,2110,0,98031
325000,1010,7171,1,0,0,4,7,1010,0,98034
325000,850,6906,1,0,0,3,6,850,0,98155
325000,1570,43350,1,0,3,4,7,1570,0,98022
325000,1400,9384,1.5,0,0,4,6,1400,0,98106
325000,1010,6180,1,0,0,3,6,1010,0,98118
325000,1300,9300,1,0,0,4,7,1300,0,98077
325000,2240,5105,2,0,0,4,8,2240,0,98042
325000,1350,11805,1,0,0,3,7,1350,0,98019
325000,1830,7762,2,0,0,3,8,1830,0,98003
325000,2480,8755,2,0,0,3,8,2480,0,98058
325000,900,8374,1,0,0,3,7,900,0,98034
325000,1320,7560,1,0,0,3,6,840,480,98019
325000,620,14823,1,0,0,3,6,620,0,98125
325000,1080,5000,1,0,0,3,7,1080,0,98106
325000,1352,1694,3,0,0,3,8,1352,0,98125
325000,790,6000,1,0,0,3,7,790,0,98118
325000,2260,8120,2,0,0,3,8,2260,0,98023
325000,2280,9899,2,0,0,3,8,2280,0,98058
325000,1160,9525,1,0,0,4,7,1160,0,98077
325000,2070,8337,2,0,0,3,8,2070,0,98030
325000,1050,4800,1,0,0,4,7,1050,0,98146
325000,1220,12426,1,0,4,4,6,1220,0,98198
325000,2330,8627,1,0,0,4,7,1480,850,98055
325000,2300,6200,1,0,0,4,7,1150,1150,98198
325000,1150,7486,1,0,0,3,7,1150,0,98034
325000,1180,834,3,0,0,3,8,1180,0,98133
325000,2330,4950,1.5,0,0,3,6,1430,900,98118
325000,1740,5267,2,0,0,3,7,1740,0,98038
325000,1400,10800,1,0,0,4,7,1400,0,98011
325000,2650,12870,1,0,0,4,7,2650,0,98022
325000,800,7260,1,0,0,3,7,800,0,98126
325000,1550,2285,2,0,0,3,8,1550,0,98106
325000,1070,5080,1,0,0,5,6,1070,0,98106
325000,1300,8879,1,0,0,3,7,920,380,98155
325000,1920,11603,2,0,0,4,7,1920,0,98058
325000,1780,11096,1,0,0,3,7,1210,570,98074
325000,1670,10725,1,0,0,3,7,1670,0,98178
325000,1470,70800,1,0,0,3,7,1470,0,98010
325000,2160,6825,2,0,0,3,8,2160,0,98031
325000,1770,7799,2,0,0,3,7,1770,0,98031
325000,750,5534,1,0,0,3,7,750,0,98177
325000,1870,9680,1,0,0,4,7,1170,700,98034
325000,840,4239,1,0,0,3,7,840,0,98126
325000,2780,13950,2.5,0,0,4,7,2780,0,98030
325000,1130,6908,1.5,0,0,3,6,1130,0,98155
325000,1040,5796,1,0,2,4,6,1040,0,98155
325000,830,5100,1,0,0,3,6,830,0,98103
325000,2410,6975,1,0,0,3,7,1510,900,98108
325000,1440,6443,2,0,0,3,7,1440,0,98019
325000,1670,17071,1,0,0,3,7,1100,570,98014
325000,960,4800,1.5,0,0,2,6,960,0,98116
325000,1570,5600,1,0,0,3,8,1570,0,98058
325000,810,4080,1,0,0,4,6,810,0,98126
325000,1750,9000,1.5,0,0,4,5,1750,0,98133
325000,1870,7220,2,0,0,3,7,1870,0,98155
325000,1730,10532,1,0,0,4,5,1730,0,98056
325000,2130,8499,1,0,0,4,7,1600,530,98030
325000,1820,9161,1,0,0,4,7,1220,600,98058
325000,1810,8048,1,0,0,4,7,1290,520,98055
325000,2180,10230,1,0,0,4,7,1090,1090,98118
325000,1670,9500,1,0,0,3,7,1670,0,98125
325000,1270,1067,3,0,0,3,8,1270,0,98133
325000,1230,1058,2,0,0,3,7,1160,70,98027
325000,1230,1078,2,0,0,3,7,1160,70,98027
325000,730,1942,1,0,0,3,7,730,0,98144
325000,1150,711,2,0,0,3,7,1150,0,98027
325000,1330,969,3,0,0,3,7,1330,0,98125
325000,2800,5291,2,0,0,3,7,2800,0,98022
325000,1330,1198,2,0,0,3,8,1080,250,98106
325000,1050,1609,2,0,0,3,7,1050,0,98144
325000,1020,1076,2,0,0,3,7,1020,0,98144
325088,1400,6739,1,0,0,3,7,1000,400,98108
325250,2130,9339,1,0,0,3,7,1330,800,98198
325500,2290,8142,1,0,0,4,7,1490,800,98055
325500,1540,8110,1,0,0,4,7,1190,350,98125
325900,2040,9765,2,0,0,3,8,2040,0,98023
325900,2320,6270,2,0,0,3,8,2320,0,98042
326000,1782,1577,3,0,0,3,7,1782,0,98125
326000,1930,8400,1,0,0,3,7,1030,900,98146
326000,1720,28000,1,0,0,4,7,1720,0,98058
326000,1880,7200,1,0,0,4,7,1880,0,98056
326000,2580,8064,1.5,0,0,3,7,1880,700,98118
326000,2166,6342,2,0,0,3,8,2166,0,98042
326000,1030,9834,1,0,0,3,7,1030,0,98072
326000,1210,7440,1,0,0,3,6,780,430,98155
326000,2290,7380,1,0,0,3,7,1390,900,98178
326000,1030,798,3,0,0,3,8,1030,0,98103
326000,1930,3462,2,0,0,3,7,1930,0,98019
326100,880,7683,1,0,0,3,6,880,0,98177
326188,1300,8800,1,0,0,3,7,1300,0,98053
326250,1060,9663,1,0,0,3,7,1060,0,98034
326500,1810,12375,2,0,0,3,7,1810,0,98072
326500,1060,7920,1,0,0,4,7,1060,0,98106
326989,2060,4200,2,0,0,3,8,2060,0,98038
326995,1860,5321,2,0,0,3,7,1860,0,98038
327000,2400,8050,2,0,0,3,8,2400,0,98092
327000,1620,6000,1.5,0,0,5,7,1620,0,98055
327000,1620,106722,1,0,0,3,8,1200,420,98042
327000,1070,9750,1,0,0,3,7,1070,0,98155
327000,1140,7435,1,0,0,3,7,1140,0,98125
327000,1840,5100,1,0,0,4,5,1840,0,98056
327000,1630,5361,2,0,0,3,7,1630,0,98144
327000,1510,344124,1,0,2,4,7,1510,0,98022
327000,1900,9000,1,0,0,4,7,1290,610,98166
327000,1810,7350,1,0,0,3,8,1310,500,98058
327000,1320,13200,1,0,0,3,7,1320,0,98059
327000,1370,1001,3,0,0,3,8,1370,0,98133
327000,2110,3825,2,0,0,3,7,2110,0,98042
327000,1490,1627,2,0,0,3,8,1190,300,98126
327200,1440,8425,1,0,0,4,6,1440,0,98168
327500,1070,7140,1,0,0,3,7,1070,0,98118
327500,1770,8755,1,0,0,3,8,1330,440,98058
327500,1650,7800,1,0,0,3,8,1650,0,98058
327500,2240,9600,2,0,0,3,8,2240,0,98032
327500,2310,7200,2,0,0,3,8,2310,0,98031
327500,2090,12027,2,0,0,3,8,2090,0,98031
327500,830,8183,1,0,0,5,6,830,0,98155
327500,1820,1866,2,0,0,3,8,1570,250,98166
327555,2329,5720,2,0,0,3,8,2329,0,98030
328000,2020,8379,2,0,0,3,7,2020,0,98038
328000,1470,7650,1,0,0,3,7,1130,340,98059
328000,3380,7500,2,0,3,3,7,2420,960,98198
328000,1990,3980,2,0,0,3,7,1990,0,98058
328000,700,4350,1,0,0,3,6,700,0,98116
328000,1550,2079,2,0,0,3,8,1550,0,98106
328000,1990,7194,1,0,0,4,8,1400,590,98058
328000,1930,3840,1,0,0,3,7,1170,760,98106
328000,2370,6500,2,0,0,3,9,2370,0,98092
328000,2240,9652,2,0,0,3,7,2240,0,98055
328000,1360,8136,1,0,0,3,7,1360,0,98133
328000,890,5965,1,0,0,3,7,890,0,98155
328000,1440,45302,2,0,0,3,7,1440,0,98019
328000,2250,7904,1.5,0,0,3,8,2250,0,98001
328000,1850,5388,2,0,0,3,8,1850,0,98038
328000,2242,4800,2,0,0,3,8,2242,0,98092
328423,1730,3600,2,0,0,3,8,1730,0,98146
328500,2290,8250,2,0,0,3,9,2290,0,98042
328500,1950,8130,2,0,0,4,9,1950,0,98042
328500,1390,1407,3,0,0,3,7,1390,0,98125
328950,2550,8976,1,0,0,5,7,1300,1250,98058
329000,2450,6500,2,0,0,4,8,2450,0,98030
329000,1850,9126,1,0,0,5,7,1850,0,98059
329000,1920,7700,1,0,0,4,8,1320,600,98023
329000,900,9600,1,0,0,4,7,900,0,98072
329000,1140,5258,1.5,0,0,3,6,1140,0,98146
329000,1230,10725,1,0,0,3,7,1230,0,98045
329000,2650,5880,2,0,0,3,9,2650,0,98042
329000,990,57499,1,0,0,2,6,990,0,98070
329000,1840,6755,1,0,2,3,8,1840,0,98003
329000,1120,3844,1,0,0,3,7,1120,0,98133
329000,940,7700,1,0,0,4,6,940,0,98133
329000,1600,5952,1,0,0,4,7,1150,450,98106
329000,1200,5650,1.5,0,0,3,7,1200,0,98178
329000,2570,7260,2,0,0,3,8,2570,0,98092
329000,1190,7877,1.5,0,0,5,7,1190,0,98155
329000,1600,6765,1,0,0,3,7,830,770,98106
329000,1980,7000,1,0,0,4,8,1360,620,98058
329000,980,1020,3,0,0,3,8,980,0,98117
329350,720,6687,1,0,0,3,6,720,0,98117
329445,830,1119,2,0,0,3,7,830,0,98144
329500,1820,7912,2,0,0,3,7,1820,0,98038
329500,1080,5250,1,0,0,4,7,1080,0,98133
329500,2120,22482,1,0,0,5,7,1360,760,98001
329500,1810,13068,1,0,0,4,7,1360,450,98070
329500,3290,8000,1,0,0,3,7,1790,1500,98030
329500,1500,9656,1,0,0,3,7,1170,330,98019
329780,1730,3600,2,0,0,3,8,1730,0,98146
329800,2080,7047,2,0,0,3,8,2080,0,98092
329900,1380,5198,1,0,0,4,7,1380,0,98106
329900,1670,5209,1.5,0,0,5,7,1670,0,98118
329900,2170,4905,2,0,0,3,8,2170,0,98038
329900,2475,4000,2,0,0,3,7,2475,0,98002
329900,2242,4995,2,0,0,3,8,2242,0,98092
329900,980,1021,3,0,0,3,8,980,0,98117
329922,1420,6289,1,0,0,3,7,1100,320,98155
329932,1460,5040,1,0,0,3,7,1100,360,98133
329950,2080,5969,1,0,2,3,7,1080,1000,98108
329950,1360,5900,1.5,0,0,4,7,1360,0,98155
329950,1920,4600,2,0,0,3,7,1920,0,98038
329950,2120,4558,2,0,0,3,7,2120,0,98038
329950,1740,7208,1.5,0,0,3,8,1740,0,98058
329950,1820,8085,2,0,0,3,7,1820,0,98055
329950,2140,8874,2,0,0,3,8,2140,0,98092
329950,1140,5250,1.5,0,0,4,6,1140,0,98133
329950,1360,13320,1,0,0,4,7,1360,0,98059
329950,1750,7800,1,0,0,4,7,1150,600,98166
329950,2070,7995,1,0,0,3,7,1350,720,98031
329950,1000,9170,1,0,0,3,7,1000,0,98058
329950,2050,7590,1,0,0,3,7,1280,770,98178
